Origin
Origin Index: 0
10.4229,16.3167
7.7025,14.8833
8.3941,16.4167
4.4447,10.7333
5.1238,16.0167
9.6325,14.8833
4.8896,13.7333
9.6101,14.8833
14.5283,21.65
14.304,21.55
14.4854,21.6667
20.3511,25.3333
20.161,24.6667
17.6364,21.2667
18.8984,24.6333
15.4771,24.5833
15.9102,22.75
20.0666,24.0833
18.7611,24.15
15.8661,25.0167
16.0513,22.7667
15.7834,24.65
9.5374,23.8167
15.5163,25.1333
15.7437,25.3333
14.8098,23.15
14.7756,22.4833
12.0962,22.0833
14.8259,24.65
13.8081,21.0667
13.7621,20.6667
13.3178,19.5667
13.3129,19.25
15.2565,25.4333
16.26,28.1667
17.7352,30.9667
17.7631,30.8667
17.8327,31.95
18.3491,30.2667
19.2482,29.1667
17.2841,30.6167
16.8528,29.9
18.2615,32.1167
17.0784,29.1
18.6051,33.0167
21.725,34.2333
20.8545,31.75
16.9858,28.4667
17.857,28.15
16.8541,25.5167
16.2569,28.5833
19.347,33.0667
18.8033,31.6167
19.0357,28.0833
19.2551,32.5667
18.83,27.3667
15.9152,25.7167
20.4276,25.1333
17.7874,23.1333
17.8066,24.5333
20.3897,25.4333
16.3321,23.3667
15.3808,19.6
15.4616,20.3833
17.8184,23.2333
15.364,21.05
15.2988,21.4
16.0059,21.55
16.0867,22.2667
18.648,25.4
19.4178,29.6833
19.1842,27
19.1121,28.05
19.6913,30.1167
17.9005,25.5667
17.6612,24.75
19.8174,30.0667
19.1966,27.3833
26.0616,30.8167
16.7907,28.0333
16.7509,27.6833
18.6206,28.4833
20.1554,31.3667
17.3829,25.3167
18.3143,26.25
18.5765,27.0167
25.1531,29.7333
22.6098,35.4
26.6332,28.9
28.0916,32.9167
28.0313,32.7667
28.3985,33.0167
22.5993,34.05
22.2221,33.7167
22.3277,33.35
22.3924,33.5
29.138,35.1833
17.3543,24.7167
29.5667,34.7667
29.5667,34.15
27.2403,32.1667
25.9012,32.3667
26.4996,28.6167
27.4913,30.8333
22.2991,34.75
28.4072,32.4167
30.0626,34.4333
29.3157,33.0667
28.4955,31.1667
30.0831,31.7667
28.9944,31.1667
23.1461,34.0833
27.9648,34.6833
27.0551,32.8333
27.0713,32.9167
30.0588,31.4833
27.103,32.0833
26.407,31.6833
31.0108,33.6667
27.9114,31.9667
25.58,31.2833
30.4969,32.65
29.8028,34.0833
28.4843,33.5333
28.1873,30.4
26.3182,30.2167
28.1245,35.5833
27.1968,32.6667
29.1858,35.55
Origin
Origin Index: 4
4.436,10.4
2.1568,6.0167
1.7423,5.3333
2.0723,6.1
4.3428,10.3333
4.9188,13.8167
2.908,7.9667
3.8121,9.8667
3.2585,9.6667
3.8109,9.0167
4.0557,10.4667
4.8436,13.5333
5.0623,13.1667
4.5472,11.8
2.7247,7.4333
4.1408,10.2833
3.7338,11.5333
12.7344,19.6833
12.7934,20.55
13.8895,20.7833
12.8922,18.85
14.8893,22.8
13.0208,18.5667
11.3307,19.4333
11.3935,19.7167
13.8361,20.45
12.7822,17.7
14.8328,22.4833
13.7621,20.9833
15.8437,25.5667
15.8698,23.1667
15.858,22.6333
10.8634,17.8833
12.0422,18.2833
11.8663,17.1667
11.839,17.2
10.8448,18.4833
11.2624,19.6
8.7638,20.2333
13.1364,21.7
13.0991,21.5667
14.1275,20.5333
14.775,23.5167
10.1942,24.9667
15.8015,24.2833
16.2756,26.3667
15.1584,22.6167
16.2781,25.7333
15.835,22.4167
9.6828,23.2
9.2454,22.05
8.0033,19.7
8.9341,22.3333
7.8759,18.55
7.8318,18.2833
7.8958,17.4833
11.3661,19.2
15.0602,20.6
13.2246,21.3167
9.9649,19.65
9.3112,20.9667
7.3956,14.9833
13.3688,21.5833
13.2489,20.2
12.2031,20.5667
9.9823,20.7667
7.3521,16.7
13.4664,20.85
11.4003,18.85
11.386,18.55
8.6656,17.1167
6.4647,17.9833
5.4078,12.9667
6.0851,16.9
7.0401,15.65
5.8508,14.6
7.0178,15.65
15.4914,23.8833
15.2671,23.7833
15.4485,23.9
21.3143,27.5667
21.1241,26.9
18.5995,23.5
19.8615,26.8667
16.4402,26.8167
16.8733,24.9833
21.0297,26.3167
19.7242,26.3833
16.8292,27.25
17.0144,25
10.7454,25.9667
6.722,17.0333
7.9175,19.2333
7.682,18.3333
6.7481,16.15
6.6698,15.35
6.653,15.85
6.8046,20.5667
7.2222,16.9833
7.2178,16.45
5.2966,15.4833
5.2916,15.1667
8.2593,20.6333
8.2754,24.45
9.6735,23.9833
10.6783,26
10.7031,25.7333
12.1167,30.7833
20.2113,31.4
10.1544,24.2167
9.7232,23.5
11.1312,26.7667
9.0167,22.1
11.4749,27.6667
14.0094,31.0667
13.1389,28.5667
8.9241,21.4667
18.8201,30.3833
17.8172,27.75
11.0132,27.15
12.2099,30.3833
11.7004,28.9
19.9988,30.3167
12.118,29.8833
19.7932,29.6
10.8442,26.5833
21.3907,27.3667
18.7505,25.3667
18.7698,26.7667
21.3528,27.6667
17.2952,25.6
16.3439,21.8333
16.4247,22.6167
18.7816,25.4667
16.3271,23.2833
16.2619,23.6333
16.969,23.7833
17.0498,24.5
19.6111,27.6333
11.7023,26.5167
11.532,22.5667
11.3966,24.8667
10.4477,25.2333
10.1849,22.4
9.9457,21.5833
12.1018,26.8833
11.5445,22.95
13.6503,27.7167
8.729,21.2167
8.6893,20.8667
9.1969,23.6333
11.414,27.5667
8.1909,19.1
10.5987,23.0833
10.8609,23.8333
26.1162,31.9667
15.3603,33.8667
18.6834,25.6833
20.1417,29.7
20.0815,29.55
20.4487,29.8
23.5624,36.2833
22.434,35.4333
23.2909,35.5833
15.6741,35.3
21.1881,31.9667
18.3174,26.95
21.6169,31.55
21.6169,30.9167
22.1954,29.1
26.8644,34.6
18.5498,25.4
22.4477,27.6833
14.5836,31.5833
20.4574,29.2
22.1127,31.2
21.3658,29.85
20.5456,27.9333
22.1332,28.55
21.0446,27.95
21.2596,31.4333
22.8646,31.4667
25.1811,34.6167
25.1972,34.7
22.109,28.2667
23.1492,32.45
24.1024,32.3333
23.0609,30.45
19.9615,28.75
26.5431,33.5167
22.5471,29.4333
21.853,30.85
20.5345,30.3167
20.2374,27.1833
23.1809,29.3333
21.2832,32.4
19.247,29.45
21.236,32.3333
Origin
Origin Index: 5
9.6145,18.3167
6.5343,14.3667
7.17,16.2833
7.0265,15.45
9.6903,19.2833
9.3796,17.5167
7.6541,16.55
6.6195,14.1333
5.5227,12.0333
8.6762,19.3667
9.5393,18.4
8.775,14.9167
8.5084,13.9833
9.1087,16.1333
6.0919,13.7
4.5391,11.65
5.0437,10.6
13.0121,17.2333
13.0712,18.1
14.1673,18.3333
13.17,16.3833
15.167,20.3333
13.2986,16.1167
11.6085,16.9833
11.6712,17.25
14.1138,18
13.06,15.2333
15.1105,20.0333
14.0399,18.5167
16.1215,23.1167
16.1476,20.7167
16.1358,20.1667
11.1412,15.4333
12.3199,15.8167
12.1441,14.7
12.1167,14.75
11.1225,16.0333
8.995,15.2333
9.003,15.05
13.2619,18.4833
13.2246,18.3333
14.4052,18.0667
12.0701,20.2833
12.4125,21.1333
16.0792,21.8167
16.5533,23.9
15.4361,20.15
16.5558,23.2667
16.1128,19.95
8.1145,20.05
9.7586,17.1333
8.281,18.0833
9.2118,20.7167
8.1536,16.9333
8.8434,14.6167
8.135,12.3
9.658,16.8667
15.3379,18.1333
13.3502,18.1
14.7315,20.3833
16.1507,22.9667
12.5107,16.4167
13.4943,18.35
13.3744,16.9833
12.4809,18.1167
14.9558,21.3333
16.142,21.3167
13.5919,17.6167
11.5258,15.6333
11.5115,15.3167
13.7808,18.55
12.5293,17.7
14.1977,17.5833
9.5989,17.1667
7.2794,10.4667
9.0702,15.45
7.257,10.4667
15.6169,20.6667
15.3926,20.55
15.574,20.6667
21.4398,24.35
21.2497,23.6667
18.725,20.2667
19.987,23.65
16.5658,23.5833
17.1511,22.5333
21.1552,23.1
19.8497,23.15
16.2576,24.3333
17.2921,22.55
9.0136,23.2167
4.989,13.9167
4.4472,11.7833
4.2117,10.8833
3.2144,8.5167
3.2436,8.5333
6.9308,14.2333
5.2872,15.05
4.267,11.4
4.262,11.3167
5.8061,11.2833
5.8011,10.9667
4.7889,13.2
6.7674,17.65
6.21,16.4
7.0339,16.9
5.2338,12.8167
8.4724,21.6833
9.4026,25.1833
6.676,15.95
6.2448,15.2167
6.5356,15.4167
5.5464,14.65
6.192,14.5333
6.1112,14.4167
5.2406,11.9333
5.4538,14.0167
8.7775,23.1
18.095,25.3
7.7137,19.2
7.2029,17.4167
7.7473,19.6333
9.5107,24.9333
7.3309,18.1667
9.6356,24.8
8.9359,22.9667
21.5162,24.1333
18.876,22.1333
18.8953,23.55
21.4783,24.45
17.4208,22.3833
16.4694,18.6
16.5502,19.4
18.9071,22.25
16.4527,20.0667
16.3874,20.4
17.0945,20.5667
17.1753,21.2833
19.7366,24.4167
3.804,9.8667
2.7558,6.65
3.4983,8.2333
4.0774,10.3
2.2866,5.75
2.0474,4.9333
4.2036,10.25
2.7682,7.0333
4.874,11.8
3.2516,9.4
3.2119,9.05
3.0068,8.6667
4.5416,11.55
1.769,5.5
2.7005,6.4333
2.9627,7.2
9.6834,23.7333
7.462,17.2167
12.5809,16.45
8.3717,20.15
8.3245,19.5
6.9177,16.0333
8.9856,21.0667
8.6085,20.75
8.7141,20.3833
7.7758,18.65
15.0856,22.75
18.5952,24.4833
15.5144,22.3333
15.5144,21.7
16.0929,19.8667
9.1416,22.1
12.4473,16.1667
16.3452,18.45
6.6853,14.95
14.3549,19.9833
16.0103,21.9833
15.2634,20.6167
14.4432,18.7167
16.0308,19.3167
14.9421,18.7333
15.1571,22.2
16.7621,22.25
9.8692,23.6333
9.7835,23.5167
16.0065,19.05
17.0467,23.2167
17.9999,23.1167
16.9585,21.2333
7.4726,17.4833
9.2789,22.55
16.4446,20.2
15.7505,21.6333
8.8098,21.1167
14.135,17.9667
17.0784,20.1
15.1807,23.1833
6.8133,15.1333
15.1335,23.1
Origin
Origin Index: 6
5.4476,14.2333
2.8279,6.7167
3.3691,8.1833
3.2255,7.35
5.4264,14.8667
5.1947,13.7333
3.9109,9.7
2.9198,7.9833
1.797,4.6667
4.9331,12.5167
5.3643,13.2
6.182,12.7167
4.3856,11.3833
3.8767,10.3667
2.3084,5.75
0.8662,2.5333
1.3192,3.4333
10.4192,15.0167
10.4782,15.8833
11.5743,16.1167
10.577,14.1833
12.5741,18.1333
10.7056,13.9
9.0155,14.7667
9.0782,15.05
